Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Category_encoded,Item_encoded,Day,Week,Month,Year,Day of Month,Profit,First_Purchase_Date,Customer_Type
TXN_5826244,CUST_17,Milk Products,Item_10_MILK,18.5,2,37.0,Digital Wallet,In-Store,2024-07-07,1,1,194,Sunday,27,July,2024,7,36.0,2022-01-01,Returning
TXN_3772788,CUST_04,Food,Item_4_FOOD,9.5,1,9.5,Cash,In-Store,2024-06-11,1,4,65,Tuesday,24,June,2024,11,8.5,2022-01-02,Returning
TXN_1404576,CUST_01,Butchers,Item_17_BUT,29.0,5,145.0,Cash,In-Store,2023-03-26,1,2,132,Sunday,12,March,2023,26,144.0,2022-01-01,Returning
TXN_9816950,CUST_03,Beverages,Item_14_BEV,24.5,7,171.5,Cash,In-Store,2024-04-14,1,3,66,Sunday,15,April,2024,14,170.5,2022-01-08,Returning
TXN_5355489,CUST_25,Furniture,Item_3_FUR,8.0,1,8.0,Digital Wallet,Online,2024-01-23,1,5,175,Tuesday,4,January,2024,23,7.0,2022-01-03,Returning
TXN_6314198,CUST_23,Beverages,Item_2_BEV,24.5,7,171.5,Credit Card,Online,2024-01-06,1,3,14,Saturday,1,January,2024,6,170.5,2022-01-02,Returning
TXN_2163300,CUST_12,Food,Item_1_FOOD,5.0,6,30.0,Cash,In-Store,2024-02-07,0,4,6,Wednesday,6,February,2024,7,30.0,2022-01-01,Returning
TXN_6920881,CUST_07,Electric Household Essentials,Item_1_EHE,5.0,5,25.0,Credit Card,In-Store,2023-05-10,0,6,113,Wednesday,19,May,2023,10,25.0,2022-01-04,Returning
TXN_9536103,CUST_23,Furniture,Item_2_FUR,6.5,10,65.0,Credit Card,In-Store,2023-01-02,1,5,98,Monday,1,January,2023,2,64.0,2022-01-02,Returning
TXN_7591250,CUST_16,Milk Products,Item_8_MILK,15.5,4,62.0,Credit Card,In-Store,2024-10-23,1,1,64,Wednesday,43,October,2024,23,61.0,2022-01-01,Returning
TXN_2647272,CUST_01,Furniture,Item_19_FUR,32.0,8,256.0,Credit Card,In-Store,2024-03-29,1,5,178,Friday,13,March,2024,29,255.0,2022-01-01,Returning
TXN_3957917,CUST_09,Milk Products,Item_16_MILK,23.0,5,115.0,Credit Card,In-Store,2022-10-17,1,1,11,Monday,42,October,2022,17,114.0,2022-01-03,Returning
TXN_9370181,CUST_20,Butchers,Item_15_BUT,26.0,9,234.0,Cash,Online,2022-11-30,0,2,185,Wednesday,48,November,2022,30,234.0,2022-01-03,Returning
TXN_8088350,CUST_02,Computers And Electric Accessories,Item_10_CEA,18.5,8,148.0,Digital Wallet,In-Store,2023-11-24,0,7,75,Friday,47,November,2023,24,148.0,2022-01-17,Returning
TXN_9364579,CUST_25,Beverages,Item_7_BEV,14.0,3,42.0,Digital Wallet,In-Store,2023-04-26,1,3,17,Wednesday,17,April,2023,26,41.0,2022-01-03,Returning
TXN_7415965,CUST_23,Electric Household Essentials,Item_5_EHE,11.0,8,88.0,Cash,In-Store,2023-09-19,1,6,130,Tuesday,38,September,2023,19,87.0,2022-01-02,Returning
TXN_7078920,CUST_07,Butchers,Item_7_BUT,14.0,7,98.0,Credit Card,Online,2024-07-10,1,2,112,Wednesday,28,July,2024,10,97.0,2022-01-04,Returning
TXN_4320727,CUST_15,Patisserie,Item_23_PAT,38.0,4,152.0,Digital Wallet,In-Store,2023-05-18,0,0,166,Thursday,20,May,2023,18,152.0,2022-01-01,Returning
TXN_9102767,CUST_14,Food,Item_13_FOOD,23.0,9,207.0,Cash,Online,2024-05-31,1,4,134,Friday,22,May,2024,31,206.0,2022-01-07,Returning
TXN_8677921,CUST_09,Computers And Electric Accessories,Item_5_CEA,11.0,3,33.0,Credit Card,In-Store,2022-05-09,1,7,41,Monday,19,May,2022,9,32.0,2022-01-03,Returning
TXN_4674560,CUST_06,Electric Household Essentials,Item_22_EHE,36.5,9,328.5,Digital Wallet,Online,2022-08-19,1,6,116,Friday,33,August,2022,19,327.5,2022-01-01,Returning
TXN_7586988,CUST_22,Beverages,Item_2_BEV,6.5,3,19.5,Cash,Online,2022-03-15,1,3,14,Tuesday,11,March,2022,15,18.5,2022-01-01,Returning
TXN_5032042,CUST_08,Patisserie,Item_13_PAT,23.0,6,138.0,Cash,In-Store,2023-10-28,1,0,117,Saturday,43,October,2023,28,137.0,2022-01-03,Returning
TXN_4734390,CUST_02,Electric Household Essentials,Item_11_EHE,20.0,1,20.0,Digital Wallet,Online,2024-08-14,0,6,135,Wednesday,33,August,2024,14,20.0,2022-01-17,Returning
TXN_3905353,CUST_09,Furniture,Item_6_FUR,12.5,2,25.0,Cash,In-Store,2023-12-12,1,5,158,Tuesday,50,December,2023,12,24.0,2022-01-03,Returning
TXN_3503821,CUST_23,Food,Item_12_FOOD,21.5,4,86.0,Cash,In-Store,2023-08-10,1,4,37,Thursday,32,August,2023,10,85.0,2022-01-02,Returning
TXN_9254604,CUST_21,Patisserie,Item_5_PAT,11.0,2,22.0,Credit Card,In-Store,2024-04-19,1,0,156,Friday,16,April,2024,19,21.0,2022-01-05,Returning
TXN_4916417,CUST_08,Beverages,Item_17_BEV,29.0,8,232.0,Credit Card,In-Store,2023-11-05,1,3,147,Sunday,44,November,2023,5,231.0,2022-01-03,Returning
TXN_1523065,CUST_18,Food,Item_4_FOOD,9.5,2,19.0,Cash,Online,2022-08-15,1,4,65,Monday,33,August,2022,15,18.0,2022-01-02,Returning
TXN_1977173,CUST_23,Butchers,Item_20_BUT,9.5,6,57.0,Credit Card,Online,2022-06-14,1,2,21,Tuesday,24,June,2022,14,56.0,2022-01-02,Returning
TXN_9361186,CUST_25,Patisserie,Item_14_PAT,24.5,1,24.5,Digital Wallet,In-Store,2022-04-11,0,0,51,Monday,15,April,2022,11,24.5,2022-01-03,Returning
TXN_7974413,CUST_13,Electric Household Essentials,Item_15_EHE,26.0,5,130.0,Cash,Online,2024-07-12,1,6,155,Friday,28,July,2024,12,129.0,2022-01-04,Returning
TXN_4950257,CUST_01,Beverages,Item_12_BEV,21.5,2,43.0,Digital Wallet,In-Store,2023-01-10,1,3,123,Tuesday,2,January,2023,10,42.0,2022-01-01,Returning
TXN_7504883,CUST_03,Milk Products,Item_18_MILK,30.5,9,274.5,Credit Card,Online,2022-04-20,0,1,157,Wednesday,16,April,2022,20,274.5,2022-01-08,Returning
TXN_4219435,CUST_23,Food,Item_14_FOOD,15.5,3,46.5,Digital Wallet,Online,2022-10-07,1,4,22,Friday,40,October,2022,7,45.5,2022-01-02,Returning
TXN_6517884,CUST_20,Computers And Electric Accessories,Item_19_CEA,32.0,6,192.0,Digital Wallet,Online,2024-05-23,1,7,78,Thursday,21,May,2024,23,191.0,2022-01-03,Returning
TXN_4091872,CUST_10,Food,Item_14_FOOD,24.5,1,24.5,Digital Wallet,Online,2023-07-15,1,4,22,Saturday,28,July,2023,15,23.5,2022-01-02,Returning
TXN_1367634,CUST_20,Beverages,Item_4_BEV,9.5,8,76.0,Cash,Online,2022-08-25,1,3,54,Thursday,34,August,2022,25,75.0,2022-01-03,Returning
TXN_9713810,CUST_14,Furniture,Item_23_FUR,38.0,3,114.0,Credit Card,In-Store,2022-03-07,1,5,43,Monday,10,March,2022,7,113.0,2022-01-07,Returning
TXN_1031651,CUST_12,Beverages,Item_2_BEV,6.5,6,39.0,Digital Wallet,Online,2023-05-03,1,3,14,Wednesday,18,May,2023,3,38.0,2022-01-01,Returning
TXN_5739434,CUST_05,Electric Household Essentials,Item_13_EHE,23.0,2,46.0,Credit Card,In-Store,2022-04-15,1,6,16,Friday,15,April,2022,15,45.0,2022-01-03,Returning
TXN_7420327,CUST_05,Furniture,Item_25_FUR,23.0,8,184.0,Credit Card,Online,2023-02-24,1,5,7,Friday,8,February,2023,24,183.0,2022-01-03,Returning
TXN_1443512,CUST_19,Patisserie,Item_12_PAT,29.0,4,116.0,Cash,Online,2022-11-20,1,0,5,Sunday,46,November,2022,20,115.0,2022-01-01,Returning
TXN_7090174,CUST_06,Computers And Electric Accessories,Item_19_CEA,32.0,8,256.0,Digital Wallet,Online,2024-12-27,0,7,78,Friday,52,December,2024,27,256.0,2022-01-01,Returning
TXN_6365546,CUST_02,Beverages,Item_8_BEV,15.5,7,108.5,Digital Wallet,In-Store,2022-08-13,0,3,35,Saturday,32,August,2022,13,108.5,2022-01-17,Returning
TXN_9054315,CUST_12,Beverages,Item_16_BEV,27.5,4,110.0,Cash,Online,2022-12-30,1,3,3,Friday,52,December,2022,30,109.0,2022-01-01,Returning
TXN_9451256,CUST_04,Patisserie,Item_17_PAT,29.0,7,203.0,Credit Card,In-Store,2023-05-28,1,0,15,Sunday,21,May,2023,28,202.0,2022-01-02,Returning
TXN_5810308,CUST_13,Food,Item_9_FOOD,17.0,3,51.0,Cash,Online,2023-06-08,1,4,77,Thursday,23,June,2023,8,50.0,2022-01-04,Returning
TXN_9547089,CUST_21,Milk Products,Item_18_MILK,30.5,4,122.0,Credit Card,In-Store,2023-01-14,1,1,157,Saturday,2,January,2023,14,121.0,2022-01-05,Returning
TXN_7663927,CUST_21,Milk Products,Item_17_MILK,29.0,9,261.0,Digital Wallet,Online,2023-08-02,1,1,1,Wednesday,31,August,2023,2,260.0,2022-01-05,Returning
TXN_2377286,CUST_04,Patisserie,Item_17_PAT,29.0,3,87.0,Credit Card,Online,2023-09-30,0,0,15,Saturday,39,September,2023,30,87.0,2022-01-02,Returning
TXN_6476793,CUST_24,Computers And Electric Accessories,Item_18_CEA,30.5,2,61.0,Credit Card,In-Store,2022-11-05,1,7,105,Saturday,44,November,2022,5,60.0,2022-01-01,Returning
TXN_4105792,CUST_02,Furniture,Item_2_FUR,6.5,9,58.5,Cash,Online,2023-10-14,1,5,98,Saturday,41,October,2023,14,57.5,2022-01-17,Returning
TXN_2716764,CUST_18,Beverages,Item_12_BEV,21.5,9,193.5,Digital Wallet,In-Store,2022-10-25,1,3,123,Tuesday,43,October,2022,25,192.5,2022-01-02,Returning
TXN_6437047,CUST_03,Electric Household Essentials,Item_8_EHE,23.0,7,161.0,Cash,Online,2023-03-28,1,6,81,Tuesday,13,March,2023,28,160.0,2022-01-08,Returning
TXN_9928533,CUST_19,Beverages,Item_12_BEV,21.5,10,215.0,Credit Card,Online,2022-12-01,1,3,123,Thursday,48,December,2022,1,214.0,2022-01-01,Returning
TXN_9583443,CUST_03,Furniture,Item_8_FUR,15.5,10,155.0,Credit Card,In-Store,2023-05-01,1,5,100,Monday,18,May,2023,1,154.0,2022-01-08,Returning
TXN_7811299,CUST_05,Butchers,Item_20_BUT,33.5,3,100.5,Cash,Online,2023-07-21,1,2,21,Friday,29,July,2023,21,99.5,2022-01-03,Returning
TXN_6829963,CUST_03,Food,Item_9_FOOD,17.0,4,68.0,Cash,Online,2023-12-31,1,4,77,Sunday,52,December,2023,31,67.0,2022-01-08,Returning
TXN_9427980,CUST_12,Beverages,Item_2_BEV,23.0,8,184.0,Cash,Online,2023-06-22,1,3,14,Thursday,25,June,2023,22,183.0,2022-01-01,Returning
TXN_3987229,CUST_25,Beverages,Item_2_BEV,23.0,3,69.0,Cash,Online,2023-02-11,0,3,14,Saturday,6,February,2023,11,69.0,2022-01-03,Returning
TXN_3653878,CUST_23,Butchers,Item_14_BUT,24.5,6,147.0,Cash,In-Store,2022-11-12,1,2,150,Saturday,45,November,2022,12,146.0,2022-01-02,Returning
TXN_7752160,CUST_24,Electric Household Essentials,Item_20_EHE,33.5,3,100.5,Credit Card,Online,2024-08-29,0,6,109,Thursday,35,August,2024,29,100.5,2022-01-01,Returning
TXN_1593463,CUST_08,Electric Household Essentials,Item_21_EHE,35.0,7,245.0,Credit Card,In-Store,2022-11-27,1,6,26,Sunday,47,November,2022,27,244.0,2022-01-03,Returning
TXN_3071763,CUST_02,Computers And Electric Accessories,Item_15_CEA,26.0,1,26.0,Credit Card,In-Store,2023-09-07,1,7,45,Thursday,36,September,2023,7,25.0,2022-01-17,Returning
TXN_1884808,CUST_03,Beverages,Item_8_BEV,15.5,1,15.5,Digital Wallet,In-Store,2023-01-26,1,3,35,Thursday,4,January,2023,26,14.5,2022-01-08,Returning
TXN_4497413,CUST_02,Furniture,Item_8_FUR,15.5,10,155.0,Digital Wallet,In-Store,2022-06-30,0,5,100,Thursday,26,June,2022,30,155.0,2022-01-17,Returning
TXN_3856988,CUST_01,Computers And Electric Accessories,Item_12_CEA,21.5,10,215.0,Credit Card,In-Store,2022-09-17,1,7,154,Saturday,37,September,2022,17,214.0,2022-01-01,Returning
TXN_4984048,CUST_08,Electric Household Essentials,Item_25_EHE,41.0,5,205.0,Credit Card,In-Store,2022-02-27,1,6,125,Sunday,8,February,2022,27,204.0,2022-01-03,Returning
TXN_5369691,CUST_24,Food,Item_6_FOOD,12.5,5,62.5,Cash,Online,2022-02-16,1,4,4,Wednesday,7,February,2022,16,61.5,2022-01-01,Returning
TXN_9682557,CUST_05,Beverages,Item_2_BEV,32.0,7,224.0,Digital Wallet,Online,2022-12-15,1,3,14,Thursday,50,December,2022,15,223.0,2022-01-03,Returning
TXN_6046922,CUST_10,Food,Item_21_FOOD,35.0,7,245.0,Cash,Online,2023-08-21,1,4,187,Monday,34,August,2023,21,244.0,2022-01-02,Returning
TXN_1398946,CUST_18,Patisserie,Item_12_PAT,21.5,3,64.5,Cash,Online,2022-11-04,0,0,5,Friday,44,November,2022,4,64.5,2022-01-02,Returning
TXN_6981431,CUST_24,Patisserie,Item_25_PAT,41.0,1,41.0,Credit Card,Online,2022-03-26,0,0,60,Saturday,12,March,2022,26,41.0,2022-01-01,Returning
TXN_7365607,CUST_20,Milk Products,Item_6_MILK,12.5,3,37.5,Cash,Online,2023-05-26,0,1,46,Friday,21,May,2023,26,37.5,2022-01-03,Returning
TXN_1014253,CUST_01,Furniture,Item_14_FUR,24.5,9,220.5,Credit Card,In-Store,2023-01-15,1,5,20,Sunday,2,January,2023,15,219.5,2022-01-01,Returning
TXN_9631306,CUST_09,Electric Household Essentials,Item_20_EHE,33.5,8,268.0,Digital Wallet,In-Store,2024-02-18,1,6,109,Sunday,7,February,2024,18,267.0,2022-01-03,Returning
TXN_3592627,CUST_03,Furniture,Item_2_FUR,6.5,4,26.0,Cash,Online,2024-08-28,1,5,98,Wednesday,35,August,2024,28,25.0,2022-01-08,Returning
TXN_2147697,CUST_04,Milk Products,Item_16_MILK,39.5,3,118.5,Credit Card,In-Store,2022-03-19,0,1,11,Saturday,11,March,2022,19,118.5,2022-01-02,Returning
TXN_5268837,CUST_01,Electric Household Essentials,Item_22_EHE,36.5,2,73.0,Credit Card,Online,2022-01-15,1,6,116,Saturday,2,January,2022,15,72.0,2022-01-01,Returning
TXN_3521719,CUST_22,Patisserie,Item_12_PAT,39.5,7,276.5,Cash,In-Store,2022-10-15,1,0,5,Saturday,41,October,2022,15,275.5,2022-01-01,Returning
TXN_7467481,CUST_09,Beverages,Item_22_BEV,36.5,9,328.5,Cash,In-Store,2022-03-12,1,3,32,Saturday,10,March,2022,12,327.5,2022-01-03,Returning
TXN_5600366,CUST_24,Furniture,Item_20_FUR,33.5,5,167.5,Digital Wallet,In-Store,2022-12-22,0,5,151,Thursday,51,December,2022,22,167.5,2022-01-01,Returning
TXN_3255864,CUST_13,Patisserie,Item_12_PAT,21.5,7,150.5,Cash,In-Store,2022-06-02,1,0,5,Thursday,22,June,2022,2,149.5,2022-01-04,Returning
TXN_7660981,CUST_19,Computers And Electric Accessories,Item_13_CEA,23.0,5,115.0,Digital Wallet,Online,2023-05-26,1,7,96,Friday,21,May,2023,26,114.0,2022-01-01,Returning
TXN_4796001,CUST_01,Beverages,Item_7_BEV,14.0,1,14.0,Cash,Online,2024-02-13,1,3,17,Tuesday,7,February,2024,13,13.0,2022-01-01,Returning
TXN_7585393,CUST_24,Patisserie,Item_18_PAT,30.5,10,305.0,Credit Card,In-Store,2022-01-26,1,0,192,Wednesday,4,January,2022,26,304.0,2022-01-01,Returning
TXN_4269803,CUST_15,Furniture,Item_19_FUR,32.0,10,320.0,Cash,Online,2022-08-27,1,5,178,Saturday,34,August,2022,27,319.0,2022-01-01,Returning
TXN_9008981,CUST_11,Butchers,Item_24_BUT,39.5,1,39.5,Digital Wallet,In-Store,2022-02-09,1,2,34,Wednesday,6,February,2022,9,38.5,2022-01-01,Returning
TXN_2875355,CUST_16,Furniture,Item_8_FUR,15.5,8,124.0,Digital Wallet,Online,2024-01-18,1,5,100,Thursday,3,January,2024,18,123.0,2022-01-01,Returning
TXN_5780579,CUST_08,Furniture,Item_25_FUR,12.5,6,75.0,Digital Wallet,In-Store,2023-05-23,1,5,7,Tuesday,21,May,2023,23,74.0,2022-01-03,Returning
TXN_2037577,CUST_24,Food,Item_17_FOOD,29.0,7,203.0,Digital Wallet,Online,2023-02-20,0,4,137,Monday,8,February,2023,20,203.0,2022-01-01,Returning
TXN_8737799,CUST_16,Food,Item_6_FOOD,12.5,2,25.0,Digital Wallet,In-Store,2022-08-20,0,4,4,Saturday,33,August,2022,20,25.0,2022-01-01,Returning
TXN_6705277,CUST_03,Computers And Electric Accessories,Item_20_CEA,33.5,4,134.0,Digital Wallet,Online,2022-12-30,1,7,57,Friday,52,December,2022,30,133.0,2022-01-08,Returning
TXN_3359492,CUST_17,Milk Products,Item_16_MILK,8.0,7,56.0,Cash,Online,2024-11-05,1,1,11,Tuesday,45,November,2024,5,55.0,2022-01-01,Returning
TXN_9268528,CUST_13,Electric Household Essentials,Item_23_EHE,38.0,8,304.0,Cash,Online,2024-03-25,1,6,111,Monday,13,March,2024,25,303.0,2022-01-04,Returning
TXN_3442471,CUST_09,Milk Products,Item_22_MILK,36.5,1,36.5,Cash,In-Store,2023-05-29,1,1,145,Monday,22,May,2023,29,35.5,2022-01-03,Returning
TXN_8746722,CUST_25,Beverages,Item_12_BEV,21.5,10,215.0,Cash,In-Store,2022-11-24,1,3,123,Thursday,47,November,2022,24,214.0,2022-01-03,Returning
TXN_3485437,CUST_25,Computers And Electric Accessories,Item_2_CEA,6.5,10,65.0,Credit Card,Online,2023-07-12,1,7,91,Wednesday,28,July,2023,12,64.0,2022-01-03,Returning
TXN_9538128,CUST_23,Computers And Electric Accessories,Item_14_CEA,24.5,8,196.0,Digital Wallet,Online,2024-02-22,1,7,103,Thursday,8,February,2024,22,195.0,2022-01-02,Returning
TXN_2163627,CUST_18,Milk Products,Item_23_MILK,38.0,6,228.0,Cash,Online,2022-08-07,1,1,82,Sunday,31,August,2022,7,227.0,2022-01-02,Returning
TXN_5451304,CUST_14,Furniture,Item_4_FUR,9.5,1,9.5,Digital Wallet,Online,2022-07-21,1,5,146,Thursday,29,July,2022,21,8.5,2022-01-07,Returning
TXN_5625570,CUST_05,Patisserie,Item_11_PAT,20.0,1,20.0,Digital Wallet,Online,2024-07-16,1,0,39,Tuesday,29,July,2024,16,19.0,2022-01-03,Returning
TXN_1796174,CUST_14,Computers And Electric Accessories,Item_6_CEA,12.5,3,37.5,Digital Wallet,Online,2024-11-22,1,7,97,Friday,47,November,2024,22,36.5,2022-01-07,Returning
TXN_8286101,CUST_24,Food,Item_17_FOOD,29.0,6,174.0,Digital Wallet,In-Store,2024-08-06,1,4,137,Tuesday,32,August,2024,6,173.0,2022-01-01,Returning
TXN_2544376,CUST_05,Food,Item_11_FOOD,20.0,2,40.0,Credit Card,In-Store,2024-01-31,1,4,24,Wednesday,5,January,2024,31,39.0,2022-01-03,Returning
TXN_1441328,CUST_12,Computers And Electric Accessories,Item_23_CEA,38.0,2,76.0,Credit Card,Online,2023-04-07,1,7,163,Friday,14,April,2023,7,75.0,2022-01-01,Returning
TXN_2543415,CUST_11,Furniture,Item_8_FUR,15.5,7,108.5,Cash,In-Store,2022-08-08,1,5,100,Monday,32,August,2022,8,107.5,2022-01-01,Returning
TXN_9493348,CUST_17,Food,Item_1_FOOD,5.0,10,50.0,Cash,Online,2022-06-11,1,4,6,Saturday,23,June,2022,11,49.0,2022-01-01,Returning
TXN_5648628,CUST_22,Patisserie,Item_4_PAT,9.5,3,28.5,Cash,Online,2024-03-22,1,0,67,Friday,12,March,2024,22,27.5,2022-01-01,Returning
TXN_3858610,CUST_17,Patisserie,Item_24_PAT,39.5,10,395.0,Digital Wallet,Online,2024-05-15,1,0,13,Wednesday,20,May,2024,15,394.0,2022-01-01,Returning
TXN_5615436,CUST_07,Beverages,Item_15_BEV,26.0,6,156.0,Cash,In-Store,2022-07-21,1,3,169,Thursday,29,July,2022,21,155.0,2022-01-04,Returning
TXN_7833172,CUST_05,Milk Products,Item_19_MILK,32.0,6,192.0,Digital Wallet,Online,2023-11-22,0,1,42,Wednesday,47,November,2023,22,192.0,2022-01-03,Returning
TXN_8147389,CUST_14,Electric Household Essentials,Item_15_EHE,26.0,5,130.0,Digital Wallet,In-Store,2023-12-02,1,6,155,Saturday,48,December,2023,2,129.0,2022-01-07,Returning
TXN_5512150,CUST_21,Butchers,Item_20_BUT,33.5,2,67.0,Cash,Online,2024-04-17,1,2,21,Wednesday,16,April,2024,17,66.0,2022-01-05,Returning
TXN_8967003,CUST_07,Patisserie,Item_16_PAT,27.5,1,27.5,Credit Card,Online,2024-10-29,1,0,72,Tuesday,44,October,2024,29,26.5,2022-01-04,Returning
TXN_7276508,CUST_15,Furniture,Item_5_FUR,11.0,7,77.0,Cash,In-Store,2022-11-25,1,5,76,Friday,47,November,2022,25,76.0,2022-01-01,Returning
TXN_8996070,CUST_20,Butchers,Item_16_BUT,27.5,8,220.0,Cash,In-Store,2023-05-23,0,2,40,Tuesday,21,May,2023,23,220.0,2022-01-03,Returning
TXN_2217778,CUST_12,Furniture,Item_18_FUR,30.5,8,244.0,Digital Wallet,In-Store,2024-12-19,1,5,182,Thursday,51,December,2024,19,243.0,2022-01-01,Returning
TXN_5390878,CUST_12,Food,Item_20_FOOD,33.5,4,134.0,Credit Card,Online,2024-05-02,1,4,58,Thursday,18,May,2024,2,133.0,2022-01-01,Returning
TXN_8483818,CUST_15,Furniture,Item_25_FUR,41.0,4,164.0,Digital Wallet,In-Store,2024-03-03,1,5,7,Sunday,9,March,2024,3,163.0,2022-01-01,Returning
TXN_7767182,CUST_18,Furniture,Item_21_FUR,35.0,5,175.0,Cash,Online,2024-11-13,0,5,62,Wednesday,46,November,2024,13,175.0,2022-01-02,Returning
TXN_3599726,CUST_06,Furniture,Item_2_FUR,6.5,2,13.0,Cash,In-Store,2022-11-25,1,5,98,Friday,47,November,2022,25,12.0,2022-01-01,Returning
TXN_4848182,CUST_21,Food,Item_14_FOOD,23.0,4,92.0,Credit Card,Online,2023-09-11,1,4,22,Monday,37,September,2023,11,91.0,2022-01-05,Returning
TXN_5009902,CUST_23,Computers And Electric Accessories,Item_20_CEA,33.5,7,234.5,Credit Card,In-Store,2023-08-16,0,7,57,Wednesday,33,August,2023,16,234.5,2022-01-02,Returning
TXN_1815089,CUST_18,Milk Products,Item_8_MILK,15.5,7,108.5,Cash,Online,2022-07-16,0,1,64,Saturday,28,July,2022,16,108.5,2022-01-02,Returning
TXN_2685384,CUST_23,Beverages,Item_8_BEV,15.5,3,46.5,Credit Card,In-Store,2022-08-30,1,3,35,Tuesday,35,August,2022,30,45.5,2022-01-02,Returning
TXN_1512841,CUST_15,Food,Item_13_FOOD,23.0,1,23.0,Cash,Online,2023-09-12,1,4,134,Tuesday,37,September,2023,12,22.0,2022-01-01,Returning
TXN_4824204,CUST_22,Electric Household Essentials,Item_15_EHE,26.0,4,104.0,Digital Wallet,Online,2023-04-24,1,6,155,Monday,17,April,2023,24,103.0,2022-01-01,Returning
TXN_9662222,CUST_10,Computers And Electric Accessories,Item_23_CEA,38.0,2,76.0,Cash,Online,2024-09-26,0,7,163,Thursday,39,September,2024,26,76.0,2022-01-02,Returning
TXN_5247770,CUST_23,Computers And Electric Accessories,Item_7_CEA,14.0,5,70.0,Digital Wallet,Online,2023-12-19,0,7,69,Tuesday,51,December,2023,19,70.0,2022-01-02,Returning
TXN_2649541,CUST_18,Butchers,Item_21_BUT,35.0,7,245.0,Cash,Online,2022-12-28,1,2,71,Wednesday,52,December,2022,28,244.0,2022-01-02,Returning
TXN_8116349,CUST_01,Milk Products,Item_19_MILK,32.0,7,224.0,Digital Wallet,Online,2024-11-02,1,1,42,Saturday,44,November,2024,2,223.0,2022-01-01,Returning
TXN_9361358,CUST_13,Food,Item_14_FOOD,23.0,5,115.0,Credit Card,In-Store,2023-05-11,1,4,22,Thursday,19,May,2023,11,114.0,2022-01-04,Returning
TXN_2905292,CUST_21,Beverages,Item_25_BEV,41.0,1,41.0,Cash,In-Store,2023-12-20,0,3,27,Wednesday,51,December,2023,20,41.0,2022-01-05,Returning
TXN_6476117,CUST_16,Patisserie,Item_9_PAT,17.0,3,51.0,Digital Wallet,In-Store,2025-01-16,0,0,139,Thursday,3,January,2025,16,51.0,2022-01-01,Returning
TXN_1160375,CUST_14,Electric Household Essentials,Item_5_EHE,11.0,10,110.0,Credit Card,Online,2023-08-12,0,6,130,Saturday,32,August,2023,12,110.0,2022-01-07,Returning
TXN_1851161,CUST_11,Computers And Electric Accessories,Item_10_CEA,18.5,7,129.5,Credit Card,Online,2024-11-24,0,7,75,Sunday,47,November,2024,24,129.5,2022-01-01,Returning
TXN_4286155,CUST_12,Food,Item_5_FOOD,11.0,7,77.0,Credit Card,Online,2025-01-03,0,4,124,Friday,1,January,2025,3,77.0,2022-01-01,Returning
TXN_4214359,CUST_01,Milk Products,Item_11_MILK,20.0,5,100.0,Credit Card,Online,2023-07-11,0,1,95,Tuesday,28,July,2023,11,100.0,2022-01-01,Returning
TXN_9911083,CUST_07,Electric Household Essentials,Item_16_EHE,27.5,2,55.0,Digital Wallet,In-Store,2023-10-18,0,6,110,Wednesday,42,October,2023,18,55.0,2022-01-04,Returning
TXN_2095657,CUST_16,Furniture,Item_25_FUR,41.0,6,246.0,Credit Card,Online,2023-09-26,1,5,7,Tuesday,39,September,2023,26,245.0,2022-01-01,Returning
TXN_1159099,CUST_11,Computers And Electric Accessories,Item_17_CEA,29.0,5,145.0,Cash,Online,2023-06-08,1,7,141,Thursday,23,June,2023,8,144.0,2022-01-01,Returning
TXN_4347202,CUST_16,Milk Products,Item_11_MILK,20.0,1,20.0,Credit Card,Online,2022-07-05,1,1,95,Tuesday,27,July,2022,5,19.0,2022-01-01,Returning
TXN_2023399,CUST_19,Milk Products,Item_11_MILK,20.0,7,140.0,Cash,Online,2024-09-12,1,1,95,Thursday,37,September,2024,12,139.0,2022-01-01,Returning
TXN_8619540,CUST_11,Electric Household Essentials,Item_25_EHE,41.0,5,205.0,Digital Wallet,In-Store,2022-07-17,1,6,125,Sunday,28,July,2022,17,204.0,2022-01-01,Returning
TXN_1490623,CUST_19,Butchers,Item_20_BUT,29.0,6,174.0,Cash,Online,2023-09-05,0,2,21,Tuesday,36,September,2023,5,174.0,2022-01-01,Returning
TXN_2258558,CUST_17,Beverages,Item_2_BEV,15.5,5,77.5,Cash,In-Store,2023-11-23,1,3,14,Thursday,47,November,2023,23,76.5,2022-01-01,Returning
TXN_4045427,CUST_07,Food,Item_6_FOOD,12.5,4,50.0,Credit Card,Online,2023-05-31,0,4,4,Wednesday,22,May,2023,31,50.0,2022-01-04,Returning
TXN_9592834,CUST_08,Patisserie,Item_15_PAT,26.0,5,130.0,Credit Card,Online,2022-07-22,1,0,129,Friday,29,July,2022,22,129.0,2022-01-03,Returning
